SeniorCitizen_psi,SeniorCitizen_ks,SeniorCitizen_js,tenure_psi,tenure_ks,tenure_js,MonthlyCharges_psi,MonthlyCharges_ks,MonthlyCharges_js,TotalCharges_psi,TotalCharges_ks,TotalCharges_js,gender_Male_psi,gender_Male_ks,gender_Male_js,Partner_Yes_psi,Partner_Yes_ks,Partner_Yes_js,Dependents_Yes_psi,Dependents_Yes_ks,Dependents_Yes_js,PhoneService_Yes_psi,PhoneService_Yes_ks,PhoneService_Yes_js,MultipleLines_No phone service_psi,MultipleLines_No phone service_ks,MultipleLines_No phone service_js,MultipleLines_Yes_psi,MultipleLines_Yes_ks,MultipleLines_Yes_js,InternetService_Fiber optic_psi,InternetService_Fiber optic_ks,InternetService_Fiber optic_js,InternetService_No_psi,InternetService_No_ks,InternetService_No_js,OnlineSecurity_No internet service_psi,OnlineSecurity_No internet service_ks,OnlineSecurity_No internet service_js,OnlineSecurity_Yes_psi,OnlineSecurity_Yes_ks,OnlineSecurity_Yes_js,OnlineBackup_No internet service_psi,OnlineBackup_No internet service_ks,OnlineBackup_No internet service_js,OnlineBackup_Yes_psi,OnlineBackup_Yes_ks,OnlineBackup_Yes_js,DeviceProtection_No internet service_psi,DeviceProtection_No internet service_ks,DeviceProtection_No internet service_js,DeviceProtection_Yes_psi,DeviceProtection_Yes_ks,DeviceProtection_Yes_js,TechSupport_No internet service_psi,TechSupport_No internet service_ks,TechSupport_No internet service_js,TechSupport_Yes_psi,TechSupport_Yes_ks,TechSupport_Yes_js,StreamingTV_No internet service_psi,StreamingTV_No internet service_ks,StreamingTV_No internet service_js,StreamingTV_Yes_psi,StreamingTV_Yes_ks,StreamingTV_Yes_js,StreamingMovies_No internet service_psi,StreamingMovies_No internet service_ks,StreamingMovies_No internet service_js,StreamingMovies_Yes_psi,StreamingMovies_Yes_ks,StreamingMovies_Yes_js,Contract_One year_psi,Contract_One year_ks,Contract_One year_js,Contract_Two year_psi,Contract_Two year_ks,Contract_Two year_js,PaperlessBilling_Yes_psi,PaperlessBilling_Yes_ks,PaperlessBilling_Yes_js,PaymentMethod_Credit card (automatic)_psi,PaymentMethod_Credit card (automatic)_ks,PaymentMethod_Credit card (automatic)_js,PaymentMethod_Electronic check_psi,PaymentMethod_Electronic check_ks,PaymentMethod_Electronic check_js,PaymentMethod_Mailed check_psi,PaymentMethod_Mailed check_ks,PaymentMethod_Mailed check_js,mean_psi,max_psi,mean_js,drift_risk_score,SeniorCitizen_mean,SeniorCitizen_std,SeniorCitizen_min,SeniorCitizen_max,SeniorCitizen_q25,SeniorCitizen_q75,tenure_mean,tenure_std,tenure_min,tenure_max,tenure_q25,tenure_q75,MonthlyCharges_mean,MonthlyCharges_std,MonthlyCharges_min,MonthlyCharges_max,MonthlyCharges_q25,MonthlyCharges_q75,TotalCharges_mean,TotalCharges_std,TotalCharges_min,TotalCharges_max,TotalCharges_q25,TotalCharges_q75,drift_type,drift_intensity,actual_accuracy,performance_drop,failure_label
1.2095519264601549,1.2082374693899341e-17,0.24561840768771798,1.0112050548190372,4.489094333025841e-278,0.2372426323959647,4.187707510856412,9.3e-322,0.5688589001021181,0.3141650765126781,4.549178126312537e-103,0.14696811946621977,0.000704645790452166,1.0,0.009384995347305195,0.00024971983649529775,1.0,0.005587007448998958,5.792385696402664e-05,1.0,0.002690808654119483,5.362998643798888e-05,1.0,0.002589137104805837,5.362998643798888e-05,1.0,0.002589137104805837,0.00264981007795171,1.0,0.018198478819219124,5.984917760524158e-06,1.0,0.0008649361369352869,0.0017464226170966694,1.0,0.01477340519742883,0.0017464226170966694,1.0,0.01477340519742883,0.0014969419609239987,1.0,0.013678331942063008,0.0017464226170966694,1.0,0.01477340519742883,0.00031679150691198556,1.0,0.0062927121181300906,0.0017464226170966694,1.0,0.01477340519742883,0.00010700984983195218,1.0,0.0036573412361705806,0.0017464226170966694,1.0,0.01477340519742883,0.0005469095290721913,1.0,0.008268065832103249,0.0017464226170966694,1.0,0.01477340519742883,1.8481390587096562e-05,1.0,0.0015199249025202282,0.0017464226170966694,1.0,0.01477340519742883,7.971887763236054e-05,1.0,0.0031567102339520197,0.0010199708395681312,1.0,0.01129063909810157,0.00012203521291605385,1.0,0.0039056640784847674,0.003948399087390409,1.0,0.022213763204412006,2.742188052537579e-05,1.0,0.0018514112284571274,0.0008566050225180097,1.0,0.010347450061428667,5.188926013293365e-05,1.0,0.002546786451204791,0.22490740152794897,4.187707510856412,0.047757839901241335,0.14429031258155198,0.5787773442858261,1.3469072876453483,0.0,3.710111181319398,0.0,0.0,118.81631058175373,88.97923025728987,0.0,267.12800505499666,37.10111181319398,200.34600379124748,241.514695998081,108.92637069077547,69.93559576787067,437.05109715942507,150.72326674110053,330.5709062555583,8391.516113507962,8188.348909161804,0.0,32221.573587522707,1701.9207516507408,13970.933793545624,scaling,1.355055590659699,0.797,0.057201183431952574,1
1.4074492181314688,1.557732819133045e-129,0.24561840768771798,0.02065812012035162,0.016147357784692097,0.049999704268482,0.015620138931087943,0.19058616053688132,0.04417170825078131,0.009074804747852227,0.5603135698479003,0.033676147584668255,0.0003048444136197243,1.0,0.006172930164024888,0.003125857803018472,1.0,0.019765639094017115,0.0014392807689323898,1.0,0.013412370358487963,0.0013155225525600207,1.0,0.012820814716745583,0.0013155225525600207,1.0,0.012820814716745583,0.0009654563393079877,1.0,0.0109852897283949,0.0007703489674853333,1.0,0.009812765554581708,0.0005923005675149478,1.0,0.008604187133875825,0.0005923005675149478,1.0,0.008604187133875825,0.0013266417818359024,1.0,0.012876807315231407,0.0005923005675149478,1.0,0.008604187133875825,0.0002466369411223323,1.0,0.005552402297744147,0.0005923005675149478,1.0,0.008604187133875825,0.000753333409615545,1.0,0.009703739408692527,0.0005923005675149478,1.0,0.008604187133875825,0.0031810409236825306,1.0,0.01993806782683461,0.0005923005675149478,1.0,0.008604187133875825,0.003752664512350542,1.0,0.021656394102325904,0.0005923005675149478,1.0,0.008604187133875825,5.127068010681704e-07,1.0,0.0002531567665572202,0.0013938163405370664,1.0,0.013198367160732874,0.003432220312825325,1.0,0.020709116781235062,1.5149318033703948e-06,1.0,0.0004351625690962182,2.0250691854228778e-05,1.0,0.0015910154869843193,3.353332426248755e-05,1.0,0.0020473535867550864,0.00027589093247447463,1.0,0.00587242315565428,0.04935344253700048,1.4074492181314688,0.021110663617320728,0.05840410521830168,0.1528460158192238,0.6748034778088126,-1.894643109338203,2.5256414865047554,-0.2918883833923345,0.5851497421223837,31.240786273090553,24.23098523573663,-1.1891229789059,72.91917445882115,8.300810115566499,53.135463784645275,65.21993484461471,29.511336697414603,17.78406128806665,118.90875864555692,39.47240364922978,90.05384450198999,2192.136585983509,2205.2767588243773,-0.19082742081150916,8684.352200841626,383.045427301029,3512.2281148057427,noise_injection,0.5985255398368377,0.855,0.0,0
0.0012809412282416912,0.9981416679227035,0.012652382780431062,0.02229626436912084,0.0707892593945121,0.052714084461124314,0.006568061036095401,0.5625269681392158,0.028648169894643468,0.01035823094011369,0.27056893864906956,0.0359666749732808,0.0008148393178352806,1.0,0.010092148257579368,0.0005866398675884402,1.0,0.008563187888584315,0.0001432066375344403,1.0,0.004230915000590076,5.362998643798888e-05,1.0,0.002589137104805837,5.362998643798888e-05,1.0,0.002589137104805837,1.9991601799063497e-06,1.0,0.0004998949885213906,2.517838898081949e-06,1.0,0.0005610078671718281,0.0011752826696848824,1.0,0.012119745547784999,0.0011752826696848824,1.0,0.012119745547784999,2.674268164148819e-05,1.0,0.001828340270684322,0.0011752826696848824,1.0,0.012119745547784999,0.000482364841666011,1.0,0.007764918527735141,0.0011752826696848824,1.0,0.012119745547784999,7.40997473043425e-05,1.0,0.0030434237000141777,0.0011752826696848824,1.0,0.012119745547784999,2.5803760920431133e-05,1.0,0.0017959576040367004,0.0011752826696848824,1.0,0.012119745547784999,0.0016796787986294495,1.0,0.014489404833680957,0.0011752826696848824,1.0,0.012119745547784999,0.0008969745953567485,1.0,0.010588526145888545,0.0001687383718389171,1.0,0.004592585232893436,0.00017929501446139996,1.0,0.004734074988384904,0.00702435240550533,1.0,0.02962705158127246,0.00015832966638654333,1.0,0.004448687442383576,7.271895856329603e-06,1.0,0.0009534078721951344,0.00014193196880226246,1.0,0.00421203351483155,0.0020417507601549058,0.02229626436912084,0.011067445695667805,0.025116665671707315,0.177,0.3818596821043258,0.0,1.0,0.0,0.0,32.907,24.113145684352236,0.0,72.0,9.0,54.0,65.49539999999999,29.348164910665602,18.55,118.35,43.75,89.85,2300.07665,2196.7275630351787,0.0,8477.7,434.3125,3864.4125000000004,,0.0,0.865,0.0,0
1.7636066675055947e-05,1.0,0.0014847563123802766,0.012264645307387287,0.2896450517126978,0.03913215184897667,0.018442339440509024,0.1380921234020133,0.04795641281396631,0.01697778458762926,0.050858411837370054,0.046042966667183896,6.474689143366618e-06,1.0,0.0008996309935321271,0.0017521241553816774,1.0,0.014798625607426874,0.001858659704781275,1.0,0.015241346457726391,0.0004128295480592996,1.0,0.007183098269073249,0.0004128295480592996,1.0,0.007183098269073249,0.0009654563393079877,1.0,0.0109852897283949,0.0020193415398968044,1.0,0.015886928652321056,0.004166955218564601,1.0,0.02281726155145191,0.004166955218564601,1.0,0.02281726155145191,0.000753178495143908,1.0,0.009702657186415433,0.004166955218564601,1.0,0.02281726155145191,0.002458318847851846,1.0,0.01752837563344627,0.004166955218564601,1.0,0.02281726155145191,0.004332691899500859,1.0,0.023268787212225035,0.004166955218564601,1.0,0.02281726155145191,0.004285706128036729,1.0,0.02314137303859974,0.004166955218564601,1.0,0.02281726155145191,4.2419231294374775e-08,1.0,7.281760688779209e-05,0.004166955218564601,1.0,0.02281726155145191,4.7251099910202885e-05,1.0,0.0024303031473447904,8.620913048067218e-05,1.0,0.003282684582215601,0.000519691013238316,1.0,0.00805964523947494,0.0005376254123022784,1.0,0.008197649753045422,0.0024917608019293415,1.0,0.01764564206451511,0.0010375136970498045,1.0,0.011387760741016937,8.822684545939319e-05,1.0,0.003320880661749859,0.003364567441563907,0.018442339440509024,0.01648512377823851,0.0315054082405763,0.162,0.3686351745179669,0.0,1.0,0.0,0.0,31.032,24.389256073357625,0.0,72.0,7.0,53.0,62.81725,30.73936504713461,18.75,116.45,26.362499999999997,88.88749999999999,2151.8974,2245.7850492691323,0.0,8331.95,304.13750000000005,3592.6,,0.0,0.839,0.015201183431952647,0
0.00014436897858017604,1.0,0.004248018720194333,0.011016014118282909,0.9686135804802981,0.037086647854485774,0.008984122215143489,0.4479900920572717,0.03350221508886452,0.010970286962232251,0.8876850118705685,0.037015617485297164,0.0008956140347555824,1.0,0.010580528171610976,0.0015342200706484758,1.0,0.013847927484929093,3.846812993639855e-07,1.0,0.00021928328954515973,4.975475801447174e-05,1.0,0.0024938406268093195,4.975475801447174e-05,1.0,0.0024938406268093195,3.213241907494422e-05,1.0,0.0020041323509602887,0.00011278741163723316,1.0,0.003754777779649963,0.0001603082906036076,1.0,0.004476397829547985,0.0001603082906036076,1.0,0.004476397829547985,0.00032118547630866307,1.0,0.006336181368851102,0.0001603082906036076,1.0,0.004476397829547985,0.00034488399910000876,1.0,0.006565794390043471,0.0001603082906036076,1.0,0.004476397829547985,0.00027590865953532116,1.0,0.005872648885800751,0.0001603082906036076,1.0,0.004476397829547985,0.00038528079793798635,1.0,0.006939648021003619,0.0001603082906036076,1.0,0.004476397829547985,0.0029271876611034354,1.0,0.01912713535507122,0.0001603082906036076,1.0,0.004476397829547985,0.0016166022131123194,1.0,0.014214758406336006,0.0005605045554661319,1.0,0.008370071628051808,0.00019848714349849993,1.0,0.004981002810507778,0.002569637264730119,1.0,0.017921109804117163,3.602635613804115e-06,1.0,0.0006710657595395009,0.005304821017850635,1.0,0.02574682308659096,0.0002531766065616565,1.0,0.005625497496439321,0.0016557625490909065,0.011016014118282909,0.010031778376611483,0.010628951688538422,0.16801853997682503,0.37409955575235204,0.0,1.0,0.0,0.0,31.78794901506373,24.65436701361333,1.0,72.0,8.0,54.0,65.67172653534183,30.25851273534925,18.55,118.75,39.375,90.625,2285.0705098493627,2319.6605706191417,19.1,8672.45,350.225,3878.625,label_shift,0.2269847592674806,0.8597914252607184,0.0,0
2.0752744435289325,1.6660798067681465e-151,0.24561840768771798,0.07242284613440703,0.03751091433767501,0.09213255134849006,0.05301340417646196,0.040456546917684945,0.08009014111098443,0.011700747888654673,0.610101022350061,0.038233328387082995,0.0005505158011243794,1.0,0.008295353694191779,0.000796416510996,1.0,0.00997741217885228,0.0003498332123376156,1.0,0.006612714136846926,0.0008765361517201312,1.0,0.01046582472782854,0.0008765361517201312,1.0,0.01046582472782854,0.0015823024774240498,1.0,0.014063205909193225,0.0001572226502387197,1.0,0.004433135814365261,9.127481871536262e-05,1.0,0.0033777542275506105,9.127481871536262e-05,1.0,0.0033777542275506105,0.00010566317848662403,1.0,0.0036342522133323727,9.127481871536262e-05,1.0,0.0033777542275506105,0.0005780669133348653,1.0,0.00850035326945255,9.127481871536262e-05,1.0,0.0033777542275506105,5.306848846683082e-06,1.0,0.000814466633027639,9.127481871536262e-05,1.0,0.0033777542275506105,0.00028388120719577675,1.0,0.0059568780788515855,9.127481871536262e-05,1.0,0.0033777542275506105,0.000610674969420502,1.0,0.008736824247139537,9.127481871536262e-05,1.0,0.0033777542275506105,5.5967506032625255e-05,1.0,0.0026449799043632817,0.0008643853977077566,1.0,0.010394008885660921,5.746023887932771e-05,1.0,0.002680016572896273,0.0025444319019076143,1.0,0.017832931336722948,0.006493351857034168,1.0,0.0284771720312492,0.0010375136970498045,1.0,0.011387760741016937,0.0017813763009269965,1.0,0.014920832582800574,0.07442192694772826,2.0752744435289325,0.022000421860425,0.06948821250116459,0.22811986463014633,1.8850633695225376,-6.143850792584424,6.009499945670081,-0.9724781390262183,1.5336958055801149,31.075701496710412,24.596444224308527,-4.543341558986174,75.53615022376343,8.048389516760956,54.06913093720422,65.27711477330679,30.254174822698683,15.83623637975629,120.17864302077828,37.285181226736356,90.24270741012089,2210.0032561747835,2271.146103138093,-1.3017384519912893,8676.443295961852,370.30888378774216,3616.6638971076723,noise_injection,1.8307161768723639,0.825,0.02920118343195266,0
1.3985022165950471,1.2867850529705434e-138,0.24561840768771798,0.004420166244316466,0.059665399796299784,0.02271820152332411,0.0058633222729624485,0.9017484411071796,0.02706906432411493,0.002340432919264411,0.9148798707919349,0.017101459096370165,0.002449763906425606,1.0,0.017498258619321687,1.7770216255364328e-05,1.0,0.0014903943704736849,0.0002722132380143713,1.0,0.005833176859353263,0.0002920521702035981,1.0,0.006041779692507746,0.0002920521702035981,1.0,0.006041779692507746,0.0024842962351498514,1.0,0.017621083283714367,5.8257932983796836e-05,1.0,0.002698559401908473,0.0005933100686425971,1.0,0.008611537164530043,0.0005933100686425971,1.0,0.008611537164530043,0.0016696547838047978,1.0,0.014445788808489348,0.0005933100686425971,1.0,0.008611537164530043,2.7830044340260443e-05,1.0,0.0018651407389227515,0.0005933100686425971,1.0,0.008611537164530043,7.40997473043425e-05,1.0,0.0030434237000141777,0.0005933100686425971,1.0,0.008611537164530043,9.009544472223194e-05,1.0,0.0033558683163615434,0.0005933100686425971,1.0,0.008611537164530043,0.0030739230164322923,1.0,0.01960048466024894,0.0005933100686425971,1.0,0.008611537164530043,4.7251099910202885e-05,1.0,0.0024303031473447904,0.000518781223998887,1.0,0.008052539328025347,0.00036556658640229207,1.0,0.0067597476153982965,0.0006358796593683749,1.0,0.008915299292904775,5.899972268367528e-05,1.0,0.002715678880552104,6.267381926291521e-05,1.0,0.0027989634716821263,0.0006740670642144791,1.0,0.009178911319417466,0.04761481788645898,1.3985022165950471,0.017105835799412876,0.0454147407774533,0.14369475346768196,0.4740539722301065,-1.0052498851799554,2.0152765269682886,-0.18218829147762847,0.34322068875442857,33.528918070395285,25.05303948341426,0.37360321127243556,72.67868192331113,9.398650064382233,57.38750868848592,64.40429940440129,30.280670954078467,18.097897649604214,118.09825796629251,34.74431359690156,89.93416225372638,2331.657141473553,2305.7785591146603,19.176527545364426,8547.108570852588,398.1389219650278,3873.1897048987967,noise_injection,0.2915998106627622,0.849,0.0052011834319526384,0
1.4767205013496176,8.243593488317413e-131,0.24561840768771798,0.023335889840324725,0.011267206231484528,0.05248624549908823,0.01719141044844194,0.06117205339710874,0.04634456011216695,0.0126785582100144,0.6713310002712414,0.039803886595041034,0.00027372770669758823,1.0,0.005849407923977962,0.0004757472764410945,1.0,0.007711499219855019,0.00019999364910433775,1.0,0.004999884050017528,0.002088032032570812,1.0,0.01615047856721351,0.002088032032570812,1.0,0.01615047856721351,0.00264981007795171,1.0,0.018198478819219124,0.005097238501959388,1.0,0.025238952295393264,0.002690313397791189,1.0,0.01833495095869042,0.002690313397791189,1.0,0.01833495095869042,0.0001556880442812125,1.0,0.004411436425991956,0.002690313397791189,1.0,0.01833495095869042,0.001356489549715228,1.0,0.013021036805814743,0.002690313397791189,1.0,0.01833495095869042,0.0003643368387409536,1.0,0.0067484171250373134,0.002690313397791189,1.0,0.01833495095869042,0.0007691836523284782,1.0,0.009805227626541225,0.002690313397791189,1.0,0.01833495095869042,0.00014630158906622488,1.0,0.004276396198890729,0.002690313397791189,1.0,0.01833495095869042,0.0011333058617281795,1.0,0.011901888118236042,9.825580257470655e-06,1.0,0.0011082400279098805,3.834406079924192e-07,1.0,0.00021892938166215905,8.022385419297482e-05,1.0,0.0031666927875038217,0.00015832966638654333,1.0,0.004448687442383576,0.00023657522768401643,1.0,0.005437965978978043,5.101700847069339e-06,1.0,0.0007985688764832896,0.052201562663868974,1.4767205013496176,0.02240801409477233,0.06016532669498097,0.17688478695226287,0.7442884291948497,-2.3635167993340382,2.793474450589552,-0.3519076378646351,0.6846417925382375,32.069760312339625,24.46410567894124,-0.9647661839435351,72.9685778798357,8.781443122851067,53.82467545385289,63.881209328640004,28.923759293829214,17.187823828213318,118.30469510765836,39.44199476510869,87.06151145916947,2236.288761227982,2216.765062410314,-0.13146191965373327,8685.953272273191,392.24099656438244,3677.817667140501,noise_injection,0.6561740380587477,0.838,0.016201183431952648,0
0.005664094299278551,0.7469396566273632,0.026596422768823333,0.01867826838676851,0.0487490740907885,0.04828147938567496,0.014040258131519968,0.6971033044523177,0.04186410212055666,0.010335675579199765,0.25772857782539854,0.035928289227729386,0.00015736969191117883,1.0,0.004435209406826415,0.00028862553254661426,1.0,0.006006476200784021,0.0020071602613642857,1.0,0.01583841879162829,0.0023788440040901984,1.0,0.01723778292377693,0.0023788440040901984,1.0,0.01723778292377693,3.775720422277718e-05,1.0,0.002172473778489405,0.0032891675982944357,1.0,0.02027528943749875,0.0036276075985745217,1.0,0.021289256627294962,0.0036276075985745217,1.0,0.021289256627294962,0.0026294774368653528,1.0,0.018127669966398332,0.0036276075985745217,1.0,0.021289256627294962,0.00021153965274458355,1.0,0.005142191031958114,0.0036276075985745217,1.0,0.021289256627294962,0.007162327008030623,1.0,0.029915521521075083,0.0036276075985745217,1.0,0.021289256627294962,0.014728440861541688,1.0,0.04287942677172787,0.0036276075985745217,1.0,0.021289256627294962,0.002670388174116743,1.0,0.018268986857547954,0.0036276075985745217,1.0,0.021289256627294962,4.1297046441632815e-05,1.0,0.0022720299377549263,0.0005312379443042448,1.0,0.008148617649690125,0.014159846185495864,1.0,0.042035950890615195,0.0025019338347575023,1.0,0.017683397239225355,0.002774281468667304,1.0,0.018618780050733925,0.0013193662898955945,1.0,0.0128416398686571,4.375290453816058e-05,1.0,0.0023386078713296503,0.004447440223023582,0.01867826838676851,0.020105711433778112,0.030305483389384186,0.19230769230769232,0.3944296671351375,0.0,1.0,0.0,0.0,29.91346153846154,23.904482441069593,1.0,72.0,8.0,50.0,65.78453525641027,29.19457414202558,18.55,116.05,41.7625,90.1625,2112.9474358974358,2170.2642944383806,19.3,8349.45,376.85,3390.4,label_shift,0.6383919097195011,0.8044871794871795,0.0497140039447731,0
0.00014317976630712903,1.0,0.0042304868530523366,0.006235925471825232,0.9549464284732063,0.027910685866455405,0.003967300454130223,0.7127920307752876,0.022264123325733506,0.010097029661832218,0.30985586573577434,0.03550605039218863,0.0006484379085632162,1.0,0.009002918580484246,3.8644069918658094e-05,1.0,0.002197840059630985,0.001858659704781275,1.0,0.015241346457726391,0.0008765361517201312,1.0,0.01046582472782854,0.0008765361517201312,1.0,0.01046582472782854,7.600895094836313e-05,1.0,0.003082383095341768,0.00018698354882056172,1.0,0.004834537280703467,0.0003760432594539264,1.0,0.0068558874017486515,0.0003760432594539264,1.0,0.0068558874017486515,0.00026494949380719197,1.0,0.005754822695769397,0.0003760432594539264,1.0,0.0068558874017486515,0.00031679150691198556,1.0,0.0062927121181300906,0.0003760432594539264,1.0,0.0068558874017486515,1.9417885209306722e-05,1.0,0.0015579579107422557,0.0003760432594539264,1.0,0.0068558874017486515,3.494607536593841e-05,1.0,0.0020900353675041387,0.0003760432594539264,1.0,0.0068558874017486515,0.0016796787986294495,1.0,0.014489404833680957,0.0003760432594539264,1.0,0.0068558874017486515,2.323560705044209e-05,1.0,0.0017042439605562203,9.825580257470655e-06,1.0,0.0011082400279098805,9.789736255283274e-05,1.0,0.0034981497378930725,6.533807567729787e-07,1.0,0.00028578417030351746,5.899972268367528e-05,1.0,0.002715678880552104,0.00034487901318516485,1.0,0.006565739141981082,0.00014193196880226246,1.0,0.00421203351483155,0.0010210250350652372,0.010097029661832218,0.008115601184635621,0.013067147119574121,0.168,0.3740533597174551,0.0,1.0,0.0,0.0,32.769,24.78721535479621,0.0,72.0,10.0,56.0,65.53444999999999,29.833758963150643,18.55,118.65,40.3,89.7875,2336.229,2281.745444242482,0.0,8684.8,414.5375,3843.6375,,0.0,0.861,0.0,0
